tweet_id,label,tweet_text,,,
1.37767340901489E+018,3,"Officially on Team #Moderna, no fooling! #GetVaccinated and #MaskUp ? https://t.co/kzr9KQKJ6p",,,
1.35967760698406E+018,2,"@rte In response to the EMA @EMA_News statement that they cannot find Sputnik V application for review, we attach the receipt of such application 1379253 from January 29, 2021 below. 24 countries have already registered #SputnikV.?? https://t.co/WORBdqR1yI",,,
1.38509844073712E+018,3,Second #PfizerBioNTech #vaccine done and dusted. #NoPain https://t.co/6P81TsKuRQ,,,
1.38278996765986E+018,2,"#SputnikV should be made available whoever has money can obtain it and Gok should focus to support disadvantaged members of the society. #RutoOnCitizenTV

Hapa. I agree 100%",,,
1.36130998559928E+018,3,"Received my 2nd dose at @DWTCOfficial today! That means I can officially say, �I GOT VACCINATED!� ?

#Vaccine #FightCovid #Sinopharm #Vaccinated #WeAreAllResponsible https://t.co/npwKE7l8lk",,,
1.36797426843328E+018,2,Forgot what getting dosed felt like #onedown #PfizerBioNTech,,,
1.37448214087265E+018,2,"#Morocco is expected to receive 4.2 million doses of three vaccines in coming days to carry on its successful vaccination campaign against #COVID19 
#AstraZeneca #Sputnik V #Sinopharm 
https://t.co/EjMCCGcZ8j",,,
1.38413676156823E+018,2,"Tafrishaala Prime Time

#TravelBubble #NewZealand #Australia #fire #evacuated #CapeTown #tablemountainfire #capetownfire #Russia #Austria #SputnikV
#COVID19 #COVID19Vaccine #EMA #datacenter #cloud #Microsoft #Malaysia #India #Navy #narcotics #tafrishaala #primetime #worldnews https://t.co/acAwYTGIxj",,,
1.37465607046393E+018,3,"""While vaccination is not mandatory, the proven benefits outweigh the potential
risks."" 
The KE National Muslim Covid-19 Response Committee (NMCRC) approves the voluntary use of Covid-19 vaccines incl. #OxfordAstraZeneca. https://t.co/zesmJJAAlT",,,
1.36624151738007E+018,2,@MihirkJha #SastaBhiKargarBhi #Covaxin of Bharat Biotech,,,
1.37629986259397E+018,2,"My vaccine microchip must be defective.

I'm getting daily texts asking me to log my post-vaccine symptoms manually on the CDC website.

I would think the microchip could tell you if I have a fever or not. ????

#CovidVaccine
#Moderna https://t.co/Rgu2OD6pt1",,,
1.38049478248975E+018,2,"@vaimaniki Boss, in US like in many other countries vaccination even given by the private sector is free. Besides both #Covaxin and #Covishield have been approved in other countries w/o trials.",,,
1.35987438481556E+018,3,"I got my first Covid-19 Vaccine Shot today. 
Feel hai!?
Thank you Government of India.?

#COVAXIN 
#vaccinated https://t.co/Ik1atDy8Mz",,,
1.36460118003961E+018,2,Me in line waiting for that vaccine #COVID19Vaccination #Moderna #vaccine https://t.co/IA9uG1psq7,,,
1.37322333275416E+018,2,"The whole Nation is praying for you Sir #ImranKhan 
#COVID19 
#Sinopharm https://t.co/yzxV6CU2E6",,,
1.36698362602225E+018,2,CMV is the leading cause of congenital defects in the US and abroad. Proud to work at a company that is trying to change that. #cmv #marchofdimes #moderna https://t.co/8dh7NW1IMa,,,
1.37475204060643E+018,2,"I received my first dose of #Moderna.

I made it way worse in my head ?",,,
1.36481469126499E+018,2,#Moderna #COVID19 #vaccine for the variant first found in South Africa ready for testing https://t.co/s2j6VRV7o4,,,
1.36625647050172E+018,2,"Prime Minister of India @narendramodi takes Made in India #COVID19 vaccine #Covaxin of Bharat Biotech at AIIMS, New Delhi in the early hours of Monday. India has helped more than 70 countries with Made in India vaccines. Surely will motivate many others to take the jab now. ? https://t.co/wfMWc2WfAu",,,
1.35500773800326E+018,2,#novavax #COVID19 results may be preliminary but nothing like this has been achieved by #Moderna or #PfizerBioNTech  or #AstraZeneca and one would expect that @DrFaucis1  @drsanjaygupta @BillGates will find time to level with the masses and honestly tell them the significance!,,,
1.34189281841614E+018,2,"Great thread by @WheatNOil simply explaining the immune system, what it does, how scientists and researchers develop vaccines, how they work and why we use them!     ?? ? ? ??
#COVID19 #NHS #vaccines #DNA #PfizerBioNTech #modernavaccine #AHP https://t.co/cPlPoKZC5i",,,
1.36893462663963E+018,2,Update on the AZ vaccine: feeling lethargic and a sore arm but definitely pleased I had it ... am hoping might help with LC symptoms? #vaccineupdate #oxfordvaccine #oxfordastrazeneca,,,
1.37323739198563E+018,2,Kingston surgery . And Aldi car park perfect work Z. Easy to get your vaccine there . #OxfordAstraZeneca,,,
1.38185299211931E+018,2,"@disasteradio @tripperhead @klustout .
FYI ;

Kristie Lu-Stout parroting #CNN's ""reporting"" of skewed analysis &amp; #misinformation, &amp; #disinformation .

On-air discussion w John Vause ...even doing sly head-shake at #Sinovac .

#MediaBias
#MSM #Bias
.
@aaja @spj_tweets
 
#Sinopharm
#ChineseVaccine
#VaccinesSaveLives",,,
1.36837562553961E+018,2,"First #Moderna dose today. A little sore, a little dizzy, not bad. I did receive a super secret coded message from Bill Gates, transmitted through one of my fillings. That was weird. https://t.co/6fquTCJjSC",,,
1.38180545494308E+018,2,What will happen if @JJansaSDS is vaccinated by #SputnikV ??,,,
1.36652855598373E+018,2,"https://t.co/jKrec33FFt D� LIKE
2021 Top 8 Vacinas
Brazil SFE Company

@NOVAVAX INC
@Moderna
@BioNTech SE
 @Regeneron Pharmaceuticals
@Johnson &amp; Johnson
@AstraZeneca
@Pfizer
@Sanofi

#Novavax #Moderna #BioNTech #Regeneron #Johnson #AstraZeneca #Pfizer #Sanofi https://t.co/5POABRgWG0",,,
1.36629519702218E+018,2,"Inspired and humbled by PM's remarkable commitment to build an #AatmanirbharBharat . Yes, we all shall fight #COVID19 together and emerge victorious: Bharat Biotech, manufacturer of #COVAXIN. https://t.co/KJbYfurELJ",,,
1.36064507065605E+018,2,"How can children be #volunteers
? ? #COVID19 #oxfordastrazeneca
COVID-19: Oxford vaccine to be tested on children as young as six in world-first trial | UK News | Sky News https://t.co/Gq1qKyaf1C",,,
1.37969005988075E+018,3,"�Consistent with clinical trial data, a two-dose regimen prevented 90 percent of infections by two weeks after the second shot. One dose prevented 80 percent of infections by two weeks after vaccination.�  #Pfizer #Moderna #COVID19PH https://t.co/RE48OdKcmP",,,
1.3679833827859E+018,2,"@CPHO_Canada Canada has not approved Sputnik V, why not? Russia #SputnikV is now the world's second most popular #COVID19 #vaccine in terms of regulatory approvals. @fordnation @JustinTrudeau @CPHO_Canada prefer #lockdown destroy life family hope business ????? https://t.co/uj0ov8yAtU https://t.co/tpzJ35K5vr",,,
1.36209168375265E+018,2,Inaugural Vaccination Exercise To Be Held At Wilkins Hospital Tomorrow...Read Here https://t.co/NUGqiNkFhR #Zimbabwe @MoHCCZim #COVID19 #Sinopharm @China_Amb_Zim @ChineseZimbabwe https://t.co/tYxsl956aW,,,
1.34441337184892E+018,3,"Very fortunate to have received my first dose of #PfizerBioNTech after a day spent vaccinating at the local hub. Would encourage all my colleagues to do the same if eligible, particularly those of #BAME background! #VaccinesSaveLives https://t.co/ahmRSqNBTl",,,
1.34110910761342E+018,2,3500 #modernavaccine arrive at @BaptistHealthSF and put in freezers at neg 20f- this on top of the #PfizerBioNTech vaccine at -70f.  500 frontline workers �jabbed in the arm� at Baptist today.  Says one employee: �smooth operations. I feel safer now than yesterday.� https://t.co/BibdCQ2XTr,,,
1.36780617918808E+018,3,Several of my family members got #vaccinated yesterday and more are scheduled for the next few days. I didn�t expect to feel such a visceral relief and gratitude. #pfizer #Covaxin,,,
1.37181465167626E+018,2,"#Russia - Countries pressured to not buy Russian #SputnikV #coronavirus #vaccine
  https://t.co/nMwyPvot2G https://t.co/BWVnVVpuVz",,,
1.36468685377375E+018,3,@MarketWatch $MRNA 151 LONG Best-In-Class #Moderna #COVID19,,,
1.37285033356782E+018,3,"The Philippines has approved Russia's #SputnikV #COVID19 vaccine for emergency use
https://t.co/i1Auzls4L0",,,
1.37585579010446E+018,2,"Quarantine measures for Sri Lankan citizens/dual citizens: Passengers completed recommended doses of #COVID19 vaccination &amp; arriving after 2 weeks of completion of vaccination
#Pfizer #AstraZeneca #Moderna #SriLanka #Colombo #LKA #CovidVaccine #Travel https://t.co/eqFsEt9wRa",,,
1.37175942194104E+018,2,@Ware52 @Holbornlolz Unless you have a problem with that? #SputnikV ? https://t.co/ivkwfh4L9x,,,
1.37434393254973E+018,3,"First shot down! One to go! #moderna #covid19 #sodonewiththis @ Marietta, Georgia https://t.co/w3UTaHg1zL",,,
1.38246496866724E+018,3,"1st shot down, only 1 more to go!! #Moderna #COVID19Vaccination",,,
1.37506894921433E+018,2,"At present #SierraLeone is offering two types of vaccines to protect citizens against COVID-19, including one vaccine produced by #Sinopharm (developed in #China) and one vaccine produced by #AstraZeneca (developed in the #UK): https://t.co/vWWCRHvy5h",,,
1.38096020157938E+018,3,Has anyone had the 2nd dose of #OxfordAstraZeneca #vaccine #sideeffects was it worse then the 1st? Or better?,,,
1.36737868452124E+018,3,First dose of Vaccine given to my Grandfather ans Grandmother. #vaccine #Covaxin @PMOIndia @narendramodi @MoHFW_INDIA #AtmaNirbharBharat ??? https://t.co/MP3WeXp4xw,,,
1.33998048996956E+018,2,"from #COVID19 #vaccination centre in #Chertsey, #England to Providence Alaska Medical Center in Anchorage, #Alaska &amp; Madigan Army Medical Center in #Washington, #UnitedStates ,the #PfizerBioNTech vaccination for #COVID-19 continues.
-
#stayathome #StayHome @BioNTech_Group @pfizer https://t.co/JLVNIsbiQH",,,
1.38347159055847E+018,2,"Boomer guy behind me getting his second dose yesterday at #Cleveland's @wolsteincenter: 

""I don't understand why we couldn't have got both shots on the same day ... we have two arms?!?""

He was serious.
#csu #PfizerVaccine #PfizerBioNTech #COVID19Vaccination #CovidVaccine",,,
1.34741038880393E+018,3,"#PfizerBioNTech vaccine could be effective against the new mutant strain of COVID-19

#CoronavirusStrain 

https://t.co/s3MAIo5jVT https://t.co/pGeCQX9BMM",,,
1.38484688313519E+018,3,"#Covaxin effective against double mutant strain found in India, shows 78% efficacy against mild to severe #COVID19 

https://t.co/xUlEqeayFg",,,
1.37391879946072E+018,2,@CGTNOfficial If #AstraZeneca  was from China  it was going to be potrayed in a different manner but thanks God it was from the imperialist  nation. Nomatter how their propaganda machine tried  to  justify it in Zimbabwe we are not interested we go with #Sinovac,,,
1.38187606376101E+018,3,"#SputnikV vaccine authorized in India

#COVIDVaccination #COVIDSecondWave https://t.co/vsfvnnbD6s",,,
1.38106254544061E+018,3,@aslavitt46 Glad to be one of them! #Moderna #Dose1,,,
1.38111677858821E+018,1,"An Israeli study says #coronavirus variant discovered in #SouthAfrica can break through #PfizerBioNTech�s #COVID19 vaccine to some extent.

This means vaccine is less effective against the South African variant compared with original variant.

#coronavirus
https://t.co/cUFluphTqK",,,
1.36292479666149E+018,1,"I received the @pfizer x @BioNTech_Group vaccine yesterday. It been 26hrs and I don�t feel well. Currently I have a headache, throwing up and very tired. 

Keep ya posted. 

#covid #COVID19 #PfizerVaccine #pfizer #BioNTech #PfizerBioNTech #COVIDVaccine https://t.co/NqiXTG4raZ",,,
1.38278152477333E+018,2,"@ledamalekina KAMA UKO NAIROBI TOWN NA UNATAFUTA SIDE HUSTLE, WHATSAPP ME VIA https://t.co/f6teKLkU2Q I DIRECT YOU TO AN OPPORTUNITY.#kcpe #embarambamba #shame #georgemagoha #kcse #sautisol #moseskuria #dennisoliech #sputnikv #UnlockOurCountry #Deputypresident #lRutooncitizentv #Mumofaith",,,
1.37226421512636E+018,2,Now Brussels threatens to SEIZE Oxford AZ jab factories and BLOCK exports to UK with emergency powers ? ? #oxfordastrazeneca #vonderleyen https://t.co/yvSCipUem3,,,
1.38069405206095E+018,2,"Attn #Weehawken! 
Visit�https://t.co/nupGOB3dtk to make your #vaccine appt. More #Moderna, #Pfizer and J&amp;J vaccicnes will be available soon. You can only register if there are available appointments; check site often. #StickItToCOVID #WeeWillBeOk #thanksscience @WeehawkenTSD",,,
1.37939098963954E+018,2,"@AlexTaylorNews Omg, not that again ????? @WHO confirmed that the AZ jab is safe. I suspect this is due to pressure from #PfizerBiontech as #AstraZeneca said all along that they won�t be making profit out of this. This is ridiculous now.",,,
1.3790259833161E+018,2,"Italy to become first EU country to produce Russia #SputnikV #Iran to start manufacturing Sputnik V vaccine this month.. Toronto Ontario Canada Gyms closed for 296 days of last year, 175 days consecutively #COVID19 #lockdown misery #mondaythoughts https://t.co/G55Ry6RWdz",,,
1.38331115082196E+018,3,Vaccine 2nd dose kuda completed ..... Fight against #COVID19 #Covaxin https://t.co/KypshAQimJ,,,
1.38041178789659E+018,2,"Nairobi city politician Ibrahim Johnny succumbs days after receiving #SputnikV jab.
https://t.co/ewTQVQBC3p",,,
1.38521305066451E+018,2,"Unscientific poll but everyone I know who has had the vaccine has had #AZ. I appear to be the only one who has had #Moderna. 

I am now wondering if in fact Dolly has a plan. An army of Dolly Birds. Hand picked. Who will take over the world ?",,,
1.38366913934089E+018,2,'#Greece Looking to Safely Resume Air Connectivity with #Russia https://t.co/u1OsYKDUsz @htheoharis @MinTourGR #airtravel #travel #tourism #RestartTourism #summer2021 #safetravel #COVID19 #coronavirus #coronaviruspandemic #COVID19vaccine #SputnikV #ttot https://t.co/rxEhPBVbrh,,,
1.37030557642564E+018,1,Fever. Headache. #2ndDose #CovidVaccine #Moderna,,,
1.35994568542094E+018,2,.@CDCgov  says People 65+ account for 80% of #COVID19 deaths in the US. But #seniors w/ weakened immune systems may not respond to #vaccines as well. The @US_FDA finds #Moderna &amp, #Pfizer vaccines are somewhat less effective in those 65+. https://t.co/FxcGAJYGSz,,
1.37006563785108E+018,2,"#COVID19 vaccine #Covaxin can drop 'clinical trial mode' label, consent forms not needed
#coronavirus 

https://t.co/bc38Vn8TlD",,,
1.36537732612556E+018,3,"Just had my first jab to protect me (and you) from COVID19 and I'm pleased to say our WiFi has improved significantly. Definitely worth it for that alone. Get it in yer!
#PfizerBioNTech #NotAJoke #GetVaccinated",,,
1.36326919049748E+018,3,"More #GoodNews from @bopanc &amp; @DovLieber! #PfizerBioNTech's #COVID #vaccine is highly effective after just 1 dose &amp; can be stored in ordinary freezers for up to 2 weeks, according to new data https://t.co/QZWwi00rIU via @WSJ https://t.co/7TMIPCkkBa",,,
1.38499334583597E+018,2,"@sambitswaraj One nation with various differentiation.#Shameful
Rs. 150 for central govt
Rs. 400 for state govt
Rs. 600 for private hospitals
#Covaxin 
#SerumInstituteofIndia https://t.co/H7gFn6yvTU",,,
1.37251688524212E+018,2,"Prime Minister @ImranKhanPTI gets a #Sinopharm jab, a day after Pakistan received half a million doses of the coronavirus vaccine as a donation from China

https://t.co/xf9HstQ54V",,,
1.36892406816723E+018,2,"I've already rearranged my schedule so I don't have anything scheduled for work for 2 days after shot two, based on the experience of others. #Moderna",,,
1.38433882215082E+018,2,"@TheVeronicaT @renarockss Hi Veronica, Great to see the joy on your faces again, knowing you genuinely are moving forward, and are in better governance. 

Aussies are dealing with vaccine rollout problems. I don't think we even have #Moderna as a vaccine option. ;)",,,
1.37157207578635E+018,2,"@LindaNi121202 @Rob_Kimbell #pfizer and #Moderna making millions in profits on their #vaccines  , the #AstraZeneca  #vaccine is Non profit making . That explains a lot .  #Covid_19  #Covid  #AstraZeneka",,,
1.37001702785577E+018,2,"#Bosnia's FBiH region purchasing 350,000 #SputnikV vaccines for its population https://t.co/46LUTb8Lrt",,,
1.36407582082259E+018,2,Sellers pissing me the fuck off today #ocgn $ocgn #StockMarket #stockstowatch #Covaxin https://t.co/cuqNVIN2Qs,,,
1.37476087152472E+018,2,"@Blue_Waters4 @SillysWill1 I Was Filled With Energy &amp; Delight With #Moderna.

@MsLaToshaBrown Is A Superwoman &amp; I Feel As Energetic As She Is.

Take The First Vaccine Available. It's The Superpower That Will Save Your Life. https://t.co/o0htEvjzR6",,,
1.37321152696268E+018,2,"#Pakistan Prime Minister #ImranKhan tests Covid positive a day after his first dose of Chinese Vaccine #Sinopharm. 

Get well soon Sir! Maybe you could try #Covaxin or #Covishield after recovery!

#COVID19 #COVID19India https://t.co/LTGcv7GTIt",,,
1.36513405856561E+018,2,Watching #SnowfallFX. Waiting on these #COVID19 vaccine symptoms ? #PfizerBiontech #Pfizer #seconddose https://t.co/vuaU4SDq71,,,
1.34544333062525E+018,1,7-#COVIDVaccine trial participants have died from both #PfizerBioNTech &amp, #Moderna vaccines. No information about that on @GovCanHealth website. CDC in US has reported that &amp, 22 potential Adverse Health outcomes. #Canada https://t.co/jMntbzgjpO,
1.34130174807867E+018,3,"Founder of #German biotechnology company, #BioNTech, Ugur Sahin said their vaccine will be effective against new mutant of #Covid19 first found in #Kent, #England, #UK. #PfizerBioNTech #vaccine #mutantcovid   https://t.co/KUilkh4fHB",,,
1.37407341449164E+018,2,"@globaltimesnews Not sure if my Pakistan friends know it , there was duplicate manufacturer from China who manufactured 9 million duplicate doses and added it to supply chain , no one really knows where are those duplicate vaccines and #Sinovac paid bribe to China CCP officials to get it approved",,,
1.3701073299418E+018,3,"#EUINFO Sputnik V Covid vaccine with it's 92% of efficacy is gaining acceptance in Europe! - READ MORE ABOUT AT TBU NEWS FACEBOOK PAGE ? https://t.co/PDos3Tcxwq

#SputnikV #vaccine #COVID19 #coronavirus #Germany #news #worldnews #Europe #Russia #RussianVaccine #EuropeanUnion https://t.co/O3kXu4kqFD",,,
1.36629421377666E+018,3,"This!!!

Is The voice &amp; message qthat #TN, Puducherry can use to convince those who are worried, that Vaccine is not only safe #Covaxin is totally safe too
Loved the clear message she conveyed in the last few lines!
#BharatBiotech

Sister Niveda from #Puducherry at #AIIMS https://t.co/dUP6TKa9Bh",,,
1.37725395221604E+018,2,"@business @StanWongWealth Why are we hogging vaccines for otherwise healthy teenagers when the elderly folk in most other countries are still dying in mass and their healthcare systems are incredibly  overwhelmed??

#PfizerBioNTech #CovidVaccine",,,
1.37925553436947E+018,3,Vaccinated !! Thanks FraserHealth #covid19 #covidvaccine #moderna #crohnsdisease #ibd #ostomy #ostomate #chronicillness https://t.co/Pli3O0Ksms,,,
1.36213086251562E+018,3,"One down, one to go (for mom)! Very #thankful ... ? #Moderna #Vaccine https://t.co/tbKZEwiSXM",,,
1.37124400130785E+018,2,"Day 1 vs day 2 after the Moderna second shot. 

#Moderna #worthit #vaccinated https://t.co/Uaqt8dDGZw",,,
1.37150936799709E+018,2,"Younger participants, those not receiving anti�metabolite maintenance immunosuppression, and those who received mRNA-1273 were more likely to develop antibody responses. #modernavaccine #Moderna @JohnsHopkinsSPH",,,
1.36544728529603E+018,3,"We will meet again, Covid. Only next time, in hell! Fuck you! 
#secondshot 
#Moderna
#GetYoursWhenYouCan!",,,
1.37002471461843E+018,3,Yes! 1st shot of #Moderna yesterday. https://t.co/zaMrI2v4AZ https://t.co/I1cWRSGLiU,,,
1.35393069426782E+018,2,#Moderna and #PfizerBioNTech should open source the #Covid_19 vaccine so anyone with manufacturing facilities can produce more.,,,
1.37563264709179E+018,3,"I got shot two today. Feeling fine so far! Thank you, #Moderna https://t.co/Mc7gCWDJ5c",,,
1.34118234415846E+018,3,"How vaccines changed our ?

Most of us are lucky to have never seen these in real life
But older generations will remember pre-vaccine availability for killer diseases like Smallpox &amp; Polio (an RNA virus like Covid19)

�Forbes
#VaccinationsSaveLives
#CovidVaccine #PfizerBioNTech https://t.co/LIw1IBXBZf",,,
1.3750882054485E+018,3,Second #Moderna done.... Kinda feel invincible...in 2 weeks ? https://t.co/mNvBG4zxLb,,,
1.36281037873292E+018,2,"Your questions about the COVID vaccine�answered.

Please join the NYS Vaccine Equity Task Force for a conversation about the #Moderna COVID vaccine, featuring clinicians &amp; representatives from Moderna. 

Watch live TONIGHT, 6:30pm, at https://t.co/Ka4flfLp8r. https://t.co/wZeUewBeFt",,,
1.38053403653224E+018,2,"THE ORDER OF THE WEEK ISSUE 19 out now!
Read here: https://t.co/cjZeejoBFy
Or subscribe here: https://t.co/cav7aVRduS
Includes: #BorisJohnson�s first pint, the
#Moderna vaccine, #Easter spending, #Barclays protestors and #PrincePhilip",,,
1.38268900335121E+018,2,"This Thursday we are pleased to share that @WuXi_AppTec will be participating at the #VIRTUALPCT Summit on May 10th-11th!

#ClinicalTrials #WuxiClinical #ThirdWave #Vaccine #LifeSciences #VirtualSummit #FDA #WHO #Moderna #WuxiAppTec #Healthcare #Cancer #Oncolog #Tech #AI https://t.co/P6DZ9v07UC",,,
1.38409521360643E+018,2,"Total doses 42,780,069
1st doses 32,849,223 62.4%
2nd doses 9,930,846 18.9% uk ?? #vaccine #vaccination #coronavirus #covid19 #pfizer #moderna",,,
1.38456393887712E+018,2,Received my second COVID-19 vaccine shot today. #covidvacccine #moderna  #covidvacccine? @ Plaza del Sol https://t.co/IpcoOvIP57,,,
1.36731250532896E+018,3,#CovidVaccine #Covaxin ? thank you to God and all warriors for vaccine miracle. https://t.co/FObkf2QnRW,,,
1.38415197661568E+018,2,"@sputnikvaccine EMBARRASSING Ontario is reporting 4447 cases of #COVID19 1299  new cases in Toronto. Canada politicizing #vaccine Doug Ford Trudeau order #SputnikV end #lockdown cause business collapse, drug addiction, violence, unemployment #hope #mondaythoughts #Jesus https://t.co/7rOMiaIaaE",,,
1.36270445790622E+018,2,"Chipmakers and #pharmaceutical companies were among the biggest drags on the index, with #pharma firm #Moderna down 4.1% and $42 billion market cap #Microchip #Technology down 4%.

$MRNA #stocks #StockMarkets #stockmarketnews",,,
1.37418621430406E+018,2,"Then, should #EU nations follow #Denmark's decision so blindly?

#VaccineTest #USA #OxfordAstraZeneca https://t.co/fCaKGsJf4k",,,
1.37101574427668E+018,2,"COVID-19 vaccine alert: Side-effects, contraindications of #Covaxin, #Covishield. Read on to know more: https://t.co/tWW3pHNljU

#Covid19 #Covid19Vaccine #Covidvaccine #Covid19India #THS #TheHealthSite https://t.co/uzyjdCT4Ro",,,
1.37174078358638E+018,2,#SputnikV phase 3 trial complete. #Covid_19 #vaccine #AstraZeneca #pharmacy #BankStrike #bankprivatisation,,,
1.34911336971915E+018,3,"Did some vaccinating
And then got myself vaccinated
Proud day
#COVIDVaccination #Covid19UK #PfizerBioNTech https://t.co/KHVjIuLom9",,,
1.3824712209234E+018,3,Excuse me while I do my fully vaccinated jig ?????? #moderna #sciencewins,,,
1.37099555297696E+018,2,"@AnneWHilborn Do it!! My rural vaccination clinic had 30 no shows so me, my partner and two of our neighbors got our first doses because we signed up. We just had to be there within 15 mins of getting the call! #Moderna https://t.co/wJnxXCshXU",,,
1.36793409252905E+018,3,Thank you to all the amazing staff @StPiersSEND &amp, @youngepilepsy who organised the #oxfordastrazeneca #vaccination on campus today for all the #students eligible for it #SpecialEducation #LearningDisabilities ???,,
1.3846181615516E+018,2,Open up vaccination tourism #vaccination #covid #NHS #SputnikV,,,
1.37539451334718E+018,2,Does anyone have a reference/data for the efficacy of the first dose ( only) for #Covishield and #Covaxin ?,,,
1.36529258449977E+018,2,"Bharat Biotech confirms deal with Brazil to supply 20 million doses of #COVAXIN
@businessline 
@BharatBiotech 
#Brazil",,,
1.38060217211142E+018,1,"Dang, this #Moderna shot is trippy.",,,
1.38156805190926E+018,2,#SputnikV would replace Vodka as the most famous shot coming out of Russia,,,
1.34289390922835E+018,2,"@businessinsider Maga #covidiots are using #HydroxyChloroquine , but their political masters are taking #PfizerBioNTech vaccines. It seems the covidiots love to kill Americans. At this point they are responsible for more American deaths than isis lol",,,
1.38483414482848E+018,2,"Important dataset. Even I got COVID positive after 1st #COVAXIN jab.
But vaccinations are 100% effective in preventing severe COVID &amp; hospitalization.
#LargestVaccinationDrive #VaccinesSaveLives #COVIDSecondWave #IndiaFightsCOVID19 https://t.co/KdEh7pObAN",,,
1.35864425280944E+018,2,@degs99 @DrTomFrieden Say whatever u wanna say ! Even #AstraZeneca admitted today &amp, #Moderna is working on a booster shot! So keep ur stupid ideas for urself ! The delay in distribution is because of creating a booster shot! Young r dying more from the new strain WAKE UP,,
1.35617439168455E+018,2,@adamsonjon @mr_numbers @CraigNikolic @HPIAndyCowper @ShaunLintern Really @pfizer #pfizerbiontech,,,
1.36346242071544E+018,2,"Iran�s coronavirus death toll rises to 59,483 #Iran #coronavirus #ppescandal #Pfizer #SputnikV
https://t.co/0fEv55vQpt https://t.co/8tbbx1jrt6",,,
1.36607390236818E+018,3,I can confirm that after the second shot you can feel rather shitty. Being vaccinated and protecting myself and others is worth it. #COVID19Vaccine #Moderna,,,
1.33846928953209E+018,2,"Here are the lipids used in lipid nanoparticle used the #mRNA  BioNTech/Pfizer #PfizerBioNTech  #CovidVaccine The top two are patented by Acutias #Acuitas while 1,2-disteraoyl-sn-glycero-3-phosphocholine and cholesterol are ""natural"" lipids common in many products (and food). 1/3 https://t.co/0xfLdP4NG6",,,
1.38160628583413E+018,2,"@CTVNews @fordnation will go on air today and start going after the #Moderna delay and not look at the arrival of #Pfizer. He won't even look at the #CovidVaccines sitting in his #freezers. What are you saving those for @fordnation ,you know you can't bring back people when they are dead.",,,
1.38009289563879E+018,2,"@guardian #matthankock says there is enough #pfizer and #moderna vaccines for under 30s, Europe bans it for under 60s
Why do they think this makes me as an over 30, accept #astrazeneca ?!!!",,,
1.37292019514936E+018,2,"That�s the first jab done and if you are a bit needle phobic like me, you don�t feel a thing. ? #OxfordAstraZeneca #ProtectYourself https://t.co/ayNqOoO4P4",,,
1.38233857372314E+018,3,"@ONThealth @GovCanHealth @cafreeland @JustinTrudeau @MarciIen SputnikV is safe and effective, can we get that vaccine approved In Canada and speed up this vaccination process? #LargestVaccinationDrive #Russia #COVID19 #imdone #vaccine #canada #SputnikV #Ontario #DougFord #bored",,,
1.37631949788014E+018,2,"@JohnTory Who is eating alone today because Doug Ford and Trudeau Toronto Ontario Canada forced you to stay home #lockdown no family, no business, no church, no hope, no life #MentalHealth Order Russia #SputnikV Get out of Syria #COVID19 #spring #healthcare https://t.co/lWhQbyMrBP https://t.co/qmLQTBn7bm",,,
1.35843038943035E+018,3,Feel extremely lucky to have had my first vaccine today #CovidVaccine #pfizerbiontech #nhsthankyou https://t.co/kobwbBtp37,,,
1.36712682877166E+018,2,"When you can see @DollyParton singing before getting her #moderna vaccine, it can really improve a dreich Wednesday afternoon... https://t.co/2t2FUIe9XU",,,
1.34501824353942E+018,2,"#Poland will use up the first batch of 300,000 #PfizerBioNTech #coronavirus #vaccines by Monday, but a second identical batch is expected to arrive in the country on the same day, the head of a state reserve agency has told PAP.",,,
1.35237967312107E+018,2,"The #MHRA has said NOBODY KNOWS how #safe or #efficacious the #PfizerVaccine is for #CHILDREN:

""The #safety and #efficacy ... in children under 16 years of age have not yet been established.""

#PfizerBioNTech #PfizerCoViDVaccine #vaccine #VaccineSafety #CoViDVaccine #Pfizer #NHS https://t.co/UMHuVDhRvz https://t.co/0ll22pnHZq",,,
1.38430000997424E+018,3,"@WZHappening #moderna gang for me, wbu?",,,
1.37265964407471E+018,2,"@JustinTrudeau @IMFNews @KGeorgieva Who is eating alone today because Doug Ford and Mr. Trudeau Toronto Ontario Canada forced you to stay home #lockdown no family, no business, no church Lent, no hope, until jab unproven vaccine #MentalHealth Order Russia #SputnikV Get out of Syria #COVID19 https://t.co/z4E4XqrZ6H",,,
1.36415294966094E+018,2,"#frontlineworkers #covidvaccine 
#sinopharm #Pakistan

Get vaccinated if you�re a healthcare worker or at the facility in any capacity ie. nurse, pharmacist, physiotherapist, technical/auxiliary staff, biomedical, housekeeping, reception, security etc

https://t.co/OpKCiY0FUd https://t.co/j5G9fFnmkC",,,
1.3849780141283E+018,3,Vaccination nation!!! So happy. #vaccinated #Moderna https://t.co/hfgPdievml,,,
1.3807726894308E+018,2,"3 women given rabies vaccine instead of Covid-19 jab in UP 
????
Is this a new scam in india ?? #Covaxin #CovidVaccine #coronavirus #lockdown",,,
1.36892727290903E+018,3,"@CPHO_Canada Canada has not approved Sputnik V, why not? #SputnikV is now the world's second most popular #COVID19 #vaccination in terms of regulatory approvals. Doug Ford and Trudeau prefer #lockdown destroy life hope business https://t.co/Al8FbZinrQ",,,
